actual_MLR,pred_MLR,error_MLR,actual_MLR,pred_MLR,error_MLR,actual_MLR,pred_MLR,error_MLR,actual_MLR,pred_MLR,error_MLR,lable,index
2.226,2.396,0.17,2.226,2.151,-0.075,2.226,2.286,0.06,2.226,2.143943415,-0.082,External,1260
2.36,2.331,-0.029,2.36,2.175,-0.185,2.36,2.493,0.133,2.36,2.184485749,-0.176,External,1261
2.36,2.541,0.181,2.36,2.29,-0.07,2.36,2.558,0.198,2.36,2.627102134,0.267,External,1262
2.628,2.727,0.099,2.628,2.53,-0.098,2.628,2.688,0.06,2.628,2.653291575,0.025,External,1263
3.189,2.7,-0.489,3.189,2.582,-0.607,3.189,2.636,-0.553,3.189,2.843955512,-0.345,External,1264
2.61,2.152,-0.458,2.61,1.892,-0.718,2.61,2.107,-0.503,2.61,2.257854393,-0.352,External,1265
2.61,2.126,-0.484,2.61,1.841,-0.769,2.61,2.126,-0.484,2.61,2.240162896,-0.37,External,1266
1.96,2.614,0.654,1.96,2.318,0.358,1.96,2.649,0.689,1.96,2.665560155,0.706,External,1267
1.96,2.552,0.592,1.96,2.256,0.296,1.96,2.596,0.636,1.96,2.653145663,0.693,External,1268
1.96,2.525,0.565,1.96,2.269,0.309,1.96,2.578,0.618,1.96,2.635278758,0.675,External,1269
1.96,2.574,0.614,1.96,2.274,0.314,1.96,2.614,0.654,1.96,2.631301895,0.671,External,1270
1.54,2.206,0.666,1.54,2.117,0.577,1.54,2.149,0.609,1.54,2.235495224,0.695,External,1271
1.69,2.266,0.576,1.69,2.09,0.4,1.69,2.197,0.507,1.69,2.328670365,0.639,External,1272
1.75,2.105,0.355,1.75,1.843,0.093,1.75,2.026,0.276,1.75,2.121036731,0.371,External,1273
1.74,2.42,0.68,1.74,2.099,0.359,1.74,2.274,0.534,1.74,2.407297383,0.667,External,1274
2.291,2.256,-0.035,2.291,2.092,-0.199,2.291,2.165,-0.126,2.291,2.406359234,0.115,External,1275
3.548,3.017,-0.531,3.548,3.081,-0.467,3.548,3.074,-0.474,3.548,3.163892535,-0.384,External,1276
2.367,2.246,-0.121,2.367,2.235,-0.132,2.367,2.265,-0.102,2.367,2.223034038,-0.144,External,1277
3.635,3.261,-0.374,3.635,3.27,-0.365,3.635,3.297,-0.338,3.635,3.210772699,-0.424,External,1278
2.634,2.497,-0.137,2.634,2.529,-0.105,2.634,2.574,-0.06,2.634,2.543138877,-0.091,External,1279
2.585,2.424,-0.161,2.585,2.371,-0.214,2.585,2.518,-0.067,2.585,2.454338776,-0.131,External,1280
2.764,2.083,-0.681,2.764,2.019,-0.745,2.764,2.07,-0.694,2.764,2.086450667,-0.678,External,1281
1.57,2.318,0.748,1.57,2.242,0.672,1.57,2.321,0.751,1.57,2.342293725,0.772,External,1282
2.737,2.485,-0.252,2.737,2.478,-0.259,2.737,2.502,-0.235,2.737,2.458772772,-0.278,External,1283
2.66,2.312,-0.348,2.66,2.373,-0.287,2.66,2.331,-0.329,2.66,2.371952449,-0.288,External,1284
2.66,2.305,-0.355,2.66,2.255,-0.405,2.66,2.327,-0.333,2.66,2.346177557,-0.314,External,1285
2.66,2.338,-0.322,2.66,2.381,-0.279,2.66,2.378,-0.282,2.66,2.401605508,-0.258,External,1286
2.66,2.405,-0.255,2.66,2.356,-0.304,2.66,2.316,-0.344,2.66,2.385458827,-0.275,External,1287
2.824,2.391,-0.433,2.824,2.574,-0.25,2.824,2.488,-0.336,2.824,2.384933721,-0.439,External,1288
3.863,3.256,-0.607,3.863,3.233,-0.63,3.863,3.33,-0.533,3.863,3.366622544,-0.496,External,1289
2.509,2.374,-0.135,2.509,1.957,-0.552,2.509,2.428,-0.081,2.509,2.417403113,-0.092,External,1290
2.16,2.383,0.223,2.16,2.393,0.233,2.16,2.491,0.331,2.16,2.198733496,0.039,External,1291
2.525,2.488,-0.037,2.525,2.561,0.036,2.525,2.605,0.08,2.525,2.318103219,-0.207,External,1292
1.73,1.797,0.067,1.73,1.54,-0.19,1.73,1.866,0.136,1.73,1.97768627,0.248,External,1293
3.76,2.361,-1.399,3.76,2.511,-1.249,3.76,2.435,-1.325,3.76,2.42962734,-1.33,External,1294
3.76,2.41,-1.35,3.76,2.618,-1.142,3.76,2.483,-1.277,3.76,2.479451482,-1.281,External,1295
3.76,2.45,-1.31,3.76,2.619,-1.141,3.76,2.538,-1.222,3.76,2.471331191,-1.289,External,1296
4.179,3.737,-0.442,4.179,3.645,-0.534,4.179,3.804,-0.375,4.179,3.864976824,-0.314,External,1297
3.237,2.894,-0.343,3.237,2.763,-0.474,3.237,2.965,-0.272,3.237,2.862653548,-0.374,External,1298
1.63,2.047,0.417,1.63,1.841,0.211,1.63,2.063,0.433,1.63,2.269538502,0.64,External,1299
3.787,3.333,-0.454,3.787,3.311,-0.476,3.787,3.486,-0.301,3.787,3.374969377,-0.412,External,1300
3.722,3.778,0.056,3.722,3.068,-0.654,3.722,3.707,-0.015,3.722,3.848412225,0.126,External,1301
3.76,3.787,0.027,3.76,3.268,-0.492,3.76,3.761,0.001,3.76,3.801260027,0.041,External,1302
3.792,3.793,0.001,3.792,3.142,-0.65,3.792,3.706,-0.086,3.792,3.847431905,0.055,External,1303
4.777,5.592,0.815,4.777,3.949,-0.828,4.777,5.793,1.016,4.777,5.404913563,0.628,External,1304
6.07,5.988,-0.082,6.07,4.428,-1.642,6.07,6.041,-0.029,6.07,6.268166085,0.198,External,1305
5.511,5.82,0.309,5.511,4.361,-1.15,5.511,5.923,0.412,5.511,5.950102685,0.439,External,1306
1.7,1.797,0.097,1.7,1.54,-0.16,1.7,1.866,0.166,1.7,1.97768627,0.278,External,1307
2.1,2.747,0.647,2.1,2.152,0.052,2.1,2.67,0.57,2.1,2.75840056,0.658,External,1308
1.7,2.234,0.534,1.7,1.772,0.072,1.7,2.04,0.34,1.7,2.448746968,0.749,External,1309
3.5,3.143,-0.357,3.5,3.031,-0.469,3.5,3.132,-0.368,3.5,3.137238588,-0.363,External,1310
2.5,2.473,-0.027,2.5,2.355,-0.145,2.5,2.522,0.022,2.5,2.490188611,-0.01,External,1311
3.1,2.747,-0.353,3.1,2.676,-0.424,3.1,2.799,-0.301,3.1,2.781531658,-0.318,External,1312
1.4,1.781,0.381,1.4,1.266,-0.134,1.4,1.794,0.394,1.4,1.894017589,0.494,External,1313
0.48,1.528,1.048,0.48,1.235,0.755,0.48,1.604,1.124,0.48,1.586641537,1.107,External,1314
0.5,1.783,1.283,0.5,1.513,1.013,0.5,1.85,1.35,0.5,1.856630059,1.357,External,1315
1.01,2.318,1.308,1.01,2.112,1.102,1.01,2.326,1.316,1.01,2.399529225,1.39,External,1316
1.56,2.786,1.226,1.56,2.612,1.052,1.56,2.8,1.24,1.56,2.821330064,1.261,External,1317
1.7,2.298,0.598,1.7,1.915,0.215,1.7,2.2,0.5,1.7,2.1505478,0.451,External,1318
1.8,2.092,0.292,1.8,1.872,0.072,1.8,2.233,0.433,1.8,1.881607381,0.082,External,1319
1.9,2.151,0.251,1.9,1.972,0.072,1.9,2.398,0.498,1.9,1.929644797,0.03,External,1320
2.2,2.444,0.244,2.2,2.335,0.135,2.2,2.686,0.486,2.2,2.248775993,0.049,External,1321
1.9,2.952,1.052,1.9,2.481,0.581,1.9,2.671,0.771,1.9,3.057292487,1.157,External,1322
1.5,2.053,0.553,1.5,1.817,0.317,1.5,2.089,0.589,1.5,1.803089865,0.303,External,1323
1.8,2.192,0.392,1.8,2.062,0.262,1.8,2.322,0.522,1.8,2.031632285,0.232,External,1324
1.51,2.246,0.736,1.51,1.765,0.255,1.51,2.268,0.758,1.51,2.164586717,0.655,External,1325
2.4,2.85,0.45,2.4,2.975,0.575,2.4,2.932,0.532,2.4,2.894235277,0.494,External,1326
2.8,2.849,0.049,2.8,2.977,0.177,2.8,2.814,0.014,2.8,2.867721982,0.068,External,1327
2.5,2.922,0.422,2.5,2.986,0.486,2.5,2.883,0.383,2.5,2.983822261,0.484,External,1328
3.6,3.169,-0.431,3.6,3.134,-0.466,3.6,3.241,-0.359,3.6,3.266648248,-0.333,External,1329
2.8,3.302,0.502,2.8,3.322,0.522,2.8,3.249,0.449,2.8,3.295923533,0.496,External,1330
2.53,2.708,0.178,2.53,2.451,-0.079,2.53,2.78,0.25,2.53,2.768154436,0.238,External,1331
3.56,2.797,-0.763,3.56,2.58,-0.98,3.56,2.817,-0.743,3.56,2.798518132,-0.761,External,1332
2.9,2.722,-0.178,2.9,2.582,-0.318,2.9,2.696,-0.204,2.9,2.697223419,-0.203,External,1333
3.35,3.112,-0.238,3.35,3.073,-0.277,3.35,3.142,-0.208,3.35,3.081821313,-0.268,External,1334
2.26,2.525,0.265,2.26,2.269,0.009,2.26,2.578,0.318,2.26,2.635278758,0.375,External,1335
2.72,2.646,-0.074,2.72,2.243,-0.477,2.72,2.592,-0.128,2.72,2.654569635,-0.065,External,1336
3.94,3.337,-0.603,3.94,2.973,-0.967,3.94,3.248,-0.692,3.94,3.298016965,-0.642,External,1337
1.93,2.142,0.212,1.93,1.89,-0.04,1.93,2.113,0.183,1.93,2.011851022,0.082,External,1338
1.73,1.972,0.242,1.73,1.677,-0.053,1.73,1.971,0.241,1.73,1.948843423,0.219,External,1339
1.88,2.078,0.198,1.88,1.668,-0.212,1.88,1.998,0.118,1.88,2.057207599,0.177,External,1340
0,1.156,1.156,0,1.085,1.085,0,1.24,1.24,0,1.090663452,1.091,External,1341
1.5,2.177,0.677,1.5,2.059,0.559,1.5,2.194,0.694,1.5,2.167909898,0.668,External,1342
2.1,1.698,-0.402,2.1,1.553,-0.547,2.1,1.639,-0.461,2.1,1.639840908,-0.46,External,1343
1.5,2.373,0.873,1.5,2.248,0.748,1.5,2.421,0.921,1.5,2.299697227,0.8,External,1344
2.3,1.863,-0.437,2.3,1.746,-0.554,2.3,1.872,-0.428,2.3,1.980479538,-0.32,External,1345
1.07,1.765,0.695,1.07,1.777,0.707,1.07,1.852,0.782,1.07,1.874722808,0.805,External,1346
1.84,2.428,0.588,1.84,2.242,0.402,1.84,2.492,0.652,1.84,2.539879132,0.7,External,1347
3.14,3.006,-0.134,3.14,3.235,0.095,3.14,3.242,0.102,3.14,3.037888506,-0.102,External,1348
3.14,3.571,0.431,3.14,3.108,-0.032,3.14,3.583,0.443,3.14,3.709098349,0.569,External,1349
3.21,3.445,0.235,3.21,3.03,-0.18,3.21,3.711,0.501,3.21,3.698988912,0.489,External,1350
4.72,4.785,0.065,4.72,4.862,0.142,4.72,4.841,0.121,4.72,4.93305362,0.213,External,1351
4.94,5.338,0.398,4.94,3.626,-1.314,4.94,5.585,0.645,4.94,5.315966104,0.376,External,1352
6.1,5.585,-0.515,6.1,5.189,-0.911,6.1,5.492,-0.608,6.1,5.596082591,-0.504,External,1353
5.4,6.022,0.622,5.4,3.206,-2.194,5.4,6.254,0.854,5.4,5.80960619,0.41,External,1354
1.57,2.097,0.527,1.57,1.932,0.362,1.57,2.197,0.627,1.57,2.07740713,0.507,External,1355
1.71,2.546,0.836,1.71,2.065,0.355,1.71,2.522,0.812,1.71,2.581113455,0.871,External,1356
1.94,1.944,0.004,1.94,1.679,-0.261,1.94,2.029,0.089,1.94,1.919956011,-0.02,External,1357
1.32,1.501,0.181,1.32,1.398,0.078,1.32,1.493,0.173,1.32,1.438264506,0.118,External,1358
1.52,1.688,0.168,1.52,1.456,-0.064,1.52,1.611,0.091,1.52,1.629032085,0.109,External,1359
1.93,1.899,-0.031,1.93,1.681,-0.249,1.93,1.887,-0.043,1.93,1.857605661,-0.072,External,1360
2.1,1.979,-0.121,2.1,1.721,-0.379,2.1,1.998,-0.102,2.1,2.014915741,-0.085,External,1361
1.84,1.927,0.087,1.84,1.549,-0.291,1.84,1.863,0.023,1.84,1.859548097,0.02,External,1362
1.93,2.554,0.624,1.93,2,0.07,1.93,2.438,0.508,1.93,2.587908284,0.658,External,1363
1.43,1.866,0.436,1.43,1.518,0.088,1.43,1.897,0.467,1.43,2.077400334,0.647,External,1364
1.73,1.797,0.067,1.73,1.54,-0.19,1.73,1.866,0.136,1.73,1.97768627,0.248,External,1365
1.73,2.009,0.279,1.73,1.94,0.21,1.73,2.16,0.43,1.73,2.036188482,0.306,External,1366
1.4,1.781,0.381,1.4,1.266,-0.134,1.4,1.794,0.394,1.4,1.894017589,0.494,External,1367
1.79,1.983,0.193,1.79,1.715,-0.075,1.79,2.029,0.239,1.79,2.091475074,0.301,External,1368
1.95,2.043,0.093,1.95,1.708,-0.242,1.95,2.064,0.114,1.95,2.196643806,0.247,External,1369
1.84,2.09,0.25,1.84,1.648,-0.192,1.84,1.977,0.137,1.84,2.251306654,0.411,External,1370
1.82,2.305,0.485,1.82,1.875,0.055,1.82,2.266,0.446,1.82,2.305699155,0.486,External,1371
2.7,2.46,-0.24,2.7,2.233,-0.467,2.7,2.487,-0.213,2.7,2.476324808,-0.224,External,1372
1.48,1.705,0.225,1.48,1.653,0.173,1.48,1.718,0.238,1.48,1.700502309,0.221,External,1373
1.7,2.06,0.36,1.7,1.749,0.049,1.7,2.067,0.367,1.7,2.037513486,0.338,External,1374
1.95,1.54,-0.41,1.95,1.463,-0.487,1.95,1.522,-0.428,1.95,1.518902913,-0.431,External,1375
3.48,2.817,-0.663,3.48,2.97,-0.51,3.48,2.885,-0.595,3.48,2.862909483,-0.617,External,1376
3.4,3.17,-0.23,3.4,2.727,-0.673,3.4,3.066,-0.334,3.4,3.275859055,-0.124,External,1377
0.78,1.217,0.437,0.78,1.214,0.434,0.78,1.229,0.449,0.78,1.253604945,0.474,External,1378
-0.3,1.157,1.457,-0.3,1.272,1.572,-0.3,1.45,1.75,-0.3,1.325635081,1.626,External,1379
2.32,2.976,0.656,2.32,2.944,0.624,2.32,2.9,0.58,2.32,2.888170167,0.568,External,1380
0.6,0.678,0.078,0.6,0.616,0.016,0.6,0.574,-0.026,0.6,0.761358497,0.161,External,1381
2.6,2.515,-0.085,2.6,2.489,-0.111,2.6,2.597,-0.003,2.6,2.314212673,-0.286,External,1382
1.5,2.318,0.818,1.5,2.242,0.742,1.5,2.321,0.821,1.5,2.342293725,0.842,External,1383
2.03,1.99,-0.04,2.03,1.725,-0.305,2.03,1.911,-0.119,2.03,1.982951066,-0.047,External,1384
1.6,2.264,0.664,1.6,2.321,0.721,1.6,2.433,0.833,1.6,2.207235046,0.607,External,1385
3.5,3.187,-0.313,3.5,3.053,-0.447,3.5,2.847,-0.653,3.5,2.999879989,-0.5,External,1386
4.45,4.277,-0.173,4.45,3.89,-0.56,4.45,4.077,-0.373,4.45,4.220590523,-0.229,External,1387
5.2,4.899,-0.301,5.2,4.868,-0.332,5.2,4.874,-0.326,5.2,4.892199205,-0.308,External,1388
4.8,4.588,-0.212,4.8,4.231,-0.569,4.8,4.726,-0.074,4.8,4.802043765,0.002,External,1389
4.4,4.524,0.124,4.4,4.125,-0.275,4.4,4.815,0.415,4.4,4.441604601,0.042,External,1390
2.08,2.662,0.582,2.08,2.264,0.184,2.08,2.548,0.468,2.08,2.741908177,0.662,External,1391
1.99,2.433,0.443,1.99,2.511,0.521,1.99,2.553,0.563,1.99,2.448577598,0.459,External,1392
2.28,2.344,0.064,2.28,1.982,-0.298,2.28,2.288,0.008,2.28,2.398724759,0.119,External,1393
1.46,2.364,0.904,1.46,2.157,0.697,1.46,2.388,0.928,1.46,2.335879208,0.876,External,1394
1.92,2.315,0.395,1.92,2.422,0.502,1.92,2.398,0.478,1.92,2.31381968,0.394,External,1395
2.01,2.86,0.85,2.01,2.686,0.676,2.01,2.872,0.862,2.01,2.970091145,0.96,External,1396
3.73,4.293,0.563,3.73,4.131,0.401,3.73,4.323,0.593,3.73,4.457944357,0.728,External,1397
3.83,3.478,-0.352,3.83,3.49,-0.34,3.83,3.526,-0.304,3.83,3.40276846,-0.427,External,1398
1.28,2.431,1.151,1.28,2.237,0.957,1.28,2.663,1.383,1.28,2.412382877,1.132,External,1399
1.26,2.065,0.805,1.26,1.792,0.532,1.26,2.489,1.229,1.26,2.007454332,0.747,External,1400
2.326,2.515,0.189,2.326,2.489,0.163,2.326,2.597,0.271,2.326,2.314212673,-0.012,External,1401
1.272,2.523,1.251,1.272,2.048,0.776,1.272,2.516,1.244,1.272,2.460411225,1.188,External,1402
3.176,2.431,-0.745,3.176,2.119,-1.057,3.176,2.302,-0.874,3.176,2.370062303,-0.806,External,1403
2.74,2.46,-0.28,2.74,2.233,-0.507,2.74,2.487,-0.253,2.74,2.476324808,-0.264,External,1404
2.37,2.869,0.499,2.37,2.392,0.022,2.37,2.9,0.53,2.37,2.794243411,0.424,External,1405
1.93,1.899,-0.031,1.93,1.681,-0.249,1.93,1.887,-0.043,1.93,1.857605661,-0.072,External,1406
2.46,2.195,-0.265,2.46,1.945,-0.515,2.46,2.166,-0.294,2.46,2.212210274,-0.248,External,1407
1.72,1.756,0.036,1.72,1.341,-0.379,1.72,1.741,0.021,1.72,1.91292264,0.193,External,1408
1.43,1.866,0.436,1.43,1.518,0.088,1.43,1.897,0.467,1.43,2.077400334,0.647,External,1409
1.4,1.781,0.381,1.4,1.266,-0.134,1.4,1.794,0.394,1.4,1.894017589,0.494,External,1410
1.43,2.183,0.753,1.43,1.867,0.437,1.43,2.096,0.666,1.43,2.201941004,0.772,External,1411
2.65,2.473,-0.177,2.65,2.355,-0.295,2.65,2.522,-0.128,2.65,2.490188611,-0.16,External,1412
2.41,2.301,-0.109,2.41,2.094,-0.316,2.41,2.362,-0.048,2.41,2.391923609,-0.018,External,1413
2.6,2.258,-0.342,2.6,2.029,-0.571,2.6,2.284,-0.316,2.6,2.27263347,-0.327,External,1414
2.54,2.232,-0.308,2.54,2.011,-0.529,2.54,2.176,-0.364,2.54,2.246617249,-0.293,External,1415
3.09,2.493,-0.597,3.09,2.25,-0.84,3.09,2.49,-0.6,3.09,2.531106212,-0.559,External,1416
2.83,2.405,-0.425,2.83,2.356,-0.474,2.83,2.316,-0.514,2.83,2.385458827,-0.445,External,1417
3.61,2.392,-1.218,3.61,2.632,-0.978,3.61,2.472,-1.138,3.61,2.419186593,-1.191,External,1418
2.7,2.266,-0.434,2.7,2.09,-0.61,2.7,2.197,-0.503,2.7,2.328670365,-0.371,External,1419
1.56,1.999,0.439,1.56,1.83,0.27,1.56,1.972,0.412,1.56,1.978350057,0.418,External,1420
1.5,2.009,0.509,1.5,1.872,0.372,1.5,1.991,0.491,1.5,2.013738844,0.514,External,1421
0.98,1.863,0.883,0.98,1.72,0.74,0.98,1.727,0.747,0.98,1.926126124,0.946,External,1422
1.65,2.42,0.77,1.65,2.099,0.449,1.65,2.274,0.624,1.65,2.407297383,0.757,External,1423
1.9,2.474,0.574,1.9,2.087,0.187,1.9,2.324,0.424,1.9,2.498164144,0.598,External,1424
1.96,2.517,0.557,1.96,2.111,0.151,1.96,2.482,0.522,1.96,2.583565396,0.624,External,1425
5.94,5.988,0.048,5.94,4.428,-1.512,5.94,6.041,0.101,5.94,6.268166085,0.328,External,1426
6.66,4.712,-1.948,6.66,5.551,-1.109,6.66,4.666,-1.994,6.66,4.623101824,-2.037,External,1427
2.8,3.149,0.349,2.8,3.126,0.326,2.8,3.267,0.467,2.8,3.232195703,0.432,External,1428
2.63,2.892,0.262,2.63,2.606,-0.024,2.63,2.713,0.083,2.63,2.967997063,0.338,External,1429
3.39,3.065,-0.325,3.39,2.985,-0.405,3.39,3.078,-0.312,3.39,3.157197064,-0.233,External,1430
1.6,2.047,0.447,1.6,1.841,0.241,1.6,2.063,0.463,1.6,2.269538502,0.67,External,1431
1.84,2.428,0.588,1.84,2.242,0.402,1.84,2.492,0.652,1.84,2.539879132,0.7,External,1432
3.16,3.189,0.029,3.16,2.764,-0.396,3.16,3.363,0.203,3.16,3.217890112,0.058,External,1433
1.77,2.299,0.529,1.77,2.378,0.608,1.77,2.318,0.548,1.77,2.317854863,0.548,External,1434
1.03,1.99,0.96,1.03,1.725,0.695,1.03,1.911,0.881,1.03,1.982951066,0.953,External,1435
3.51,3.065,-0.445,3.51,2.48,-1.03,3.51,2.911,-0.599,3.51,3.06075242,-0.449,External,1436
2.36,2.644,0.284,2.36,2.133,-0.227,2.36,2.673,0.313,2.36,2.496352819,0.136,External,1437
2.2,1.643,-0.557,2.2,1.673,-0.527,2.2,1.666,-0.534,2.2,1.330565851,-0.869,External,1438
